AppNo,PDF,Fyr,State,FormV,Nickname,Status,ServiceCat,OrgName,Address1,Address2,City,ZipCode,ZCExt,Phone,PhoneExt,Email,Number,FCCRegNo,AppType,CFName,CMInitial,CLName,CEmail,CPhone,CPhoneExt,CDateTime,Enrollment,NSLPCount,NSLPPer,URStatus,COneRate,CTwoRate,VoiceRate,FundReqAmt,LastUpdate,Latitude,Longitude,CongDist,CatColor
181010986,http://publicdata.usac.org/SL/Prd/Form471/387494/181010986/Original/USAC_FCC_FORM_471_APPLICATION_181010986_CERTIFIED.pdf,2018,NY,Original,16054794 FY2018,Certified,Category1,Seton Catholic Central,206 New York Road,,Plattsburg,12903,,518-561-4031,,,16054794,19382035,School,Denton,,Clark,dclark@mondavi-design.com,585-594-5888,,3/18/2018 14:33,260,19,0.07,Urban,0.4,0.4,0,$407.52 ,3/18/2018 14:34,44.673625,-73.453064,Congressional District 21,1
181017497,http://publicdata.usac.org/SL/Prd/Form471/228164/181017497/Original/USAC_FCC_FORM_471_APPLICATION_181017497_CERTIFIED.pdf,2018,NY,Original,15163 FY2018,Certified,Category1,Southtowns Catholic School,2052 Lakeview Rd,,Lake View,14085,9643,716-627-5011,,,15163,17288259,School,Denton,,Clark,dclark@mondavi-design.com,585-594-5888,,3/18/2018 16:14,169,30,0.18,Urban,0.4,0.4,0,$407.90 ,3/18/2018 16:15,42.7100404,-78.9338823,Congressional District 27,1
181023592,http://publicdata.usac.org/SL/Prd/Form471/345700/181023592/Original/USAC_FCC_FORM_471_APPLICATION_181023592_CERTIFIED.pdf,2018,NE,Original,Cell 2018,Certified,Category1,Lexington Public School Dist,300 S. Washington,Po Box 890,Lexington,68850,,308-324-4681,,,138789,2360824,School District,Erin,,Heineman,erin.heineman@lexschools.org,308-324-4681,,3/13/2018 17:21,"2,793","2,151",0.77,Rural,0.9,0.85,0.1,$407.94 ,3/13/2018 17:21,40.7748639,-99.741134,Congressional District 3,1
181029030,http://publicdata.usac.org/SL/Prd/Form471/230373/181029030/Original/USAC_FCC_FORM_471_APPLICATION_181029030_CERTIFIED.pdf,2018,PA,Original,471-2018,Certified,Category1,Blessed John Paul Ii,2335 Highland Rd,,Hermitage,16148,2820,724-342-2205,,cpuleo@kennedycatholicschools.org,17496,23374515,School,Cathy,,Puleo,cpuleo@kennedycatholicschools.org,724-342-2205,,3/21/2018 14:20,127,2,0.02,Rural,0.5,0.5,0,$409.44 ,3/21/2018 14:21,41.2405159,-80.4662127,Congressional District 3,1
181039939,http://publicdata.usac.org/SL/Prd/Form471/17013761/181039939/Original/USAC_FCC_FORM_471_APPLICATION_181039939_CERTIFIED.pdf,2018,IN,Original,FY 2018 C1 471 Avondale Meadows Middle School VoIP,Certified,Category1,"Avondale Meadows Academy, Inc Dba Avondale Meadows Middle School","3980 Meadows Drive, Suite 200",,Indianapolis,46205,,317-803-3182,,jseivers@avondalemeadowsacademy.org,17013761,26306506,School,Bret,,Lewis,bret@adtecerate.com,866-855-1845,,3/22/2018 16:12,91,91,1,Urban,0.9,0.85,0.1,$409.50 ,3/22/2018 16:14,39.8295702,-86.1120887,Congressional District 7,1
181005164,http://publicdata.usac.org/SL/Prd/Form471/338892/181005164/Original/USAC_FCC_FORM_471_APPLICATION_181005164_CERTIFIED.pdf,2018,IA,Original,FY18-19,Certified,Category1,Ellsworth Public Library,1549 Dewitt St,Po Box 338,Ellsworth,50075,,515-836-4852,,director@ellsworth.lib.ia.us,131854,17519315,Library,Debra,,Caudle,director@ellsworth.lib.ia.us,515-836-4852,,1/30/2018 16:27,723,193,0.27,Rural,0.6,0.6,0,$409.68 ,1/30/2018 16:27,42.3124471,-93.5790894,Congressional District 4,1
181023452,http://publicdata.usac.org/SL/Prd/Form471/339116/181023452/Original/USAC_FCC_FORM_471_APPLICATION_181023452_CERTIFIED.pdf,2018,IA,Original,Internet18/19,Certified,Category1,Harcourt Public Library,106 W 2nd St,,Harcourt,50544,7704,515-354-5391,,harcourt@lvcta.com,132085,11959319,Library,Kathy,,Hay,harcourt@lvcta.com,515-354-5391,,3/13/2018 15:07,568,241,0.42,Rural,0.7,0.7,0,$410.00 ,3/13/2018 15:08,42.2628404,-94.1762906,Congressional District 4,1
181038129,http://publicdata.usac.org/SL/Prd/Form471/334515/181038129/Original/USAC_FCC_FORM_471_APPLICATION_181038129_CERTIFIED.pdf,2018,GA,Original,FY18471MiFi,Certified,Category1,Screven-Jenkins Reg Library,106 S Community Dr,,Sylvania,30467,1907,912-564-7526,,kathryny@sjrls.org,127344,11854197,Library System,Kathryn,,Youles,kathryny@sjrls.org,912-564-7526,,3/22/2018 14:05,"2,328","1,844",0.79,Rural,0.9,0.85,0.1,$410.29 ,3/22/2018 14:06,32.7495883,-81.6437618,Congressional District 12,1
181030907,http://publicdata.usac.org/SL/Prd/Form471/316485/181030907/Original/USAC_FCC_FORM_471_APPLICATION_181030907_CERTIFIED.pdf,2018,CA,Original,WE Y21-C1 Cell,Certified,Category1,Woodville Elementary School,16541 Road 168,,Porterville,93257,9205,209-686-9713,,jnavarro@woodville.k12.ca.us,106607,13901913,School,Bonnie,,Armendariz,bonnie@pcas4e.com,661-586-1090,,3/19/2018 21:42,481,481,1,Rural,0.9,0.85,0.1,$410.33 ,3/19/2018 21:42,36.0911396,-119.1967258,Congressional District 21,1
181007485,http://publicdata.usac.org/SL/Prd/Form471/340867/181007485/Original/USAC_FCC_FORM_471_APPLICATION_181007485_CERTIFIED.pdf,2018,MN,Original,Benson 18-471 Bus Garage Internet,Certified,Category1,Benson School District 777,1400 Montana Ave,,Benson,56215,1246,320-843-2710,,dbenson@benson.k12.mn.us,133858,11827110,School District,Dave,,Benson,dbenson@benson.k12.mn.us,320-843-2710,,2/7/2018 15:08,869,347,0.4,Rural,0.7,0.7,0,$411.01 ,2/7/2018 15:09,45.3196551,-95.5983281,Congressional District 7,1
181029360,http://publicdata.usac.org/SL/Prd/Form471/334359/181029360/Original/USAC_FCC_FORM_471_APPLICATION_181029360_CERTIFIED.pdf,2018,SC,Original,Bookmobile - Internet Access,Certified,Category1,Dorchester County Library,506 N Parler Ave,,Saint George,29477,2230,843-563-9189,,,127183,11850567,Library System,Kathy,,Walters,kwalters@dcl.lib.sc.us,843-563-9189,112,3/20/2018 8:53,"2,343","2,343",1,Rural,0.9,0.85,0.1,$411.16 ,3/20/2018 8:54,33.1889697,-80.5708324,Congressional District 6,1
181001819,http://publicdata.usac.org/SL/Prd/Form471/338634/181001819/Original/USAC_FCC_FORM_471_APPLICATION_181001819_CERTIFIED.pdf,2018,MI,Original,Bellaire Pub Lib 1121131595 CAT 1,Certified,Category1,Bellaire Public Library,111 S Bridge St,,Bellaire,49615,,231-533-8814,,bellairelibrary@torchlake.com,131595,23099567,Library,Starr,L,Garter,starrgarter@techplex.com,989-275-7798,,1/23/2018 17:00,398,187,0.47,Rural,0.7,0.7,0,$411.43 ,1/23/2018 17:01,44.9745475,-85.2099736,Congressional District 1,1
181038977,http://publicdata.usac.org/SL/Prd/Form471/346153/181038977/Original/USAC_FCC_FORM_471_APPLICATION_181038977_CERTIFIED.pdf,2018,LA,Original,LHS -- 020,Certified,Category1,Iberia Parish School Board,1500 Jane St,,New Iberia,70563,,337-365-2341,,,139260,11941531,School District,Dena,,Louviere,delouviere@iberia.k12.la.us,337-365-2341,,3/22/2018 13:19,"13,449","13,122",0.98,Urban,0.9,0.85,0.1,$412.38 ,3/22/2018 13:21,30.0247811,-91.8233491,Congressional District 3,1
181005627,http://publicdata.usac.org/SL/Prd/Form471/17012459/181005627/Original/USAC_FCC_FORM_471_APPLICATION_181005627_CERTIFIED.pdf,2018,PA,Original,EXECUTIVE EDUCATION-2018-C1-VOIce,Certified,Category1,Executive Education Academy Charter School,555 Union Blvd,,Allentown,18109,,610-737-7979,,smula@ee-schools.org,17012459,23935059,School,Dave,,Miller,davemiller@advanedgesolutions.com,412-668-0785,,2/1/2018 10:36,"1,195","1,195",1,Urban,0.9,0.85,0.1,$413.40 ,2/1/2018 10:36,40.6226012,-75.4517592,Congressional District 15,1
181023014,http://publicdata.usac.org/SL/Prd/Form471/224011/181023014/Original/USAC_FCC_FORM_471_APPLICATION_181023014_CERTIFIED.pdf,2018,NY,Original,Cablevision 2018,Certified,Category1,Westchester Day School,856 Orienta Ave,,Mamaroneck,10543,,914-698-8900,,,10897,11966298,School,Maria,,Filardo,mfilardo@westchesterday.org,914-698-8900,,3/13/2018 13:54,393,3,0.01,Urban,0.2,0.2,0,$413.45 ,3/13/2018 13:55,40.935288,-73.727062,Congressional District 16,1
181008930,http://publicdata.usac.org/SL/Prd/Form471/273026/181008930/Original/USAC_FCC_FORM_471_APPLICATION_181008930_CERTIFIED.pdf,2018,WI,Original,Form 471 2018,Certified,Category1,Immaculate Conception School,3685 Cty Hwy Hhh,,Kieler,53812,,608-568-7220,,hesselingr@hgicschool.com,61860,20551008,School,Rita,,Hesseling,hesselingr@hgicschool.com,608-568-7220,,2/15/2018 17:04,61,4,0.07,Rural,0.5,0.5,0,$414.00 ,2/15/2018 17:04,42.5807136,-90.6023603,Congressional District 3,1
181027358,http://publicdata.usac.org/SL/Prd/Form471/273030/181027358/Original/USAC_FCC_FORM_471_APPLICATION_181027358_CERTIFIED.pdf,2018,WI,Original,2018 - 471 Internet,Certified,Category1,St Clement Elementary School,330 W Maple St,,Lancaster,53813,1600,608-723-7474,,,61864,20609392,School,Josh,,Jensen,joshjensen@saintclementschool.com,608-723-7474,,3/16/2018 15:32,107,11,0.1,Rural,0.5,0.5,0,$414.00 ,3/16/2018 15:32,42.8474906,-90.7125809,Congressional District 3,1
181041646,http://publicdata.usac.org/SL/Prd/Form471/273042/181041646/Original/USAC_FCC_FORM_471_APPLICATION_181041646_CERTIFIED.pdf,2018,WI,Original,471 - FY 18 - CAT 1,Certified,Category1,Ss Andrew & Thomas School,100 Us Highway 61 N # 160,,Potosi,53820,9502,608-763-2120,,,61877,14032726,School,Debra,,Pfab,ssandrew@chorus.net,608-763-2120,,3/22/2018 23:09,32,5,0.16,Rural,0.5,0.5,0,$414.00 ,3/22/2018 23:10,42.688707,-90.6913407,Congressional District 3,1
181010130,http://publicdata.usac.org/SL/Prd/Form471/352017/181010130/Original/USAC_FCC_FORM_471_APPLICATION_181010130_CERTIFIED.pdf,2018,WA,Original,QC 471-18,Certified,Category1,Queets-Clearwater Sch Dist 20,146000 Highway 101,,Forks,98331,9484,360-962-2395,,scarter@qcsd.wednet.edu,145255,11960887,School District,Jim,,Bennett,jbennett@olynet.com,360-374-3310,,3/1/2018 18:03,24,24,1,Rural,0.9,0.85,0.1,$415.20 ,3/1/2018 18:03,47.5556481,-124.3569156,Congressional District 6,1
181035448,http://publicdata.usac.org/SL/Prd/Form471/335895/181035448/Original/USAC_FCC_FORM_471_APPLICATION_181035448_CERTIFIED.pdf,2018,KY,Original,Phone Service,Certified,Category1,West Point Indep School Dist,209 N 13th St,,West Point,40177,,502-922-4797,102,angela.corum@westpoint.kyschools.us,128764,11889870,School District,Angela,,Corum,angela.corum@westpoint.kyschools.us,502-922-4797,,3/22/2018 8:38,122,122,1,Rural,0.9,0.85,0.1,$416.07 ,3/22/2018 8:38,37.9973016,-85.9565856,Congressional District 2,1
181036451,http://publicdata.usac.org/SL/Prd/Form471/337247/181036451/Original/USAC_FCC_FORM_471_APPLICATION_181036451_CERTIFIED.pdf,2018,OH,Original,Managed WiFi 2018-2019,Certified,Category2,Putnam County District Library,"136 Putnam Parkway,",,Ottawa,45875,,419-523-3747,,,130149,12283677,Library System,Kelly,,Ward,kward@seolibraries.org,419-523-3747,,3/21/2018 17:10,"1,503",321,0.21,Rural,0.6,0.6,0,$417.17 ,3/21/2018 17:11,41.0348891,-84.0489471,Congressional District 5,1
181029993,http://publicdata.usac.org/SL/Prd/Form471/339338/181029993/Original/USAC_FCC_FORM_471_APPLICATION_181029993_CERTIFIED.pdf,2018,IA,Original,18-19_471,Certified,Category1,Hull Public Library,1408 Main St,,Hull,51239,,712-439-1321,,hulllib@premieronline.net,132310,20612776,Library,Matt,T,Hoehamer,hulllib@hickorytech.net,712-439-1321,,3/19/2018 15:32,640,205,0.32,Rural,0.6,0.6,0,$417.24 ,3/19/2018 15:33,43.1921899,-96.1333884,Congressional District 4,1
181011545,http://publicdata.usac.org/SL/Prd/Form471/227813/181011545/Original/USAC_FCC_FORM_471_APPLICATION_181011545_CERTIFIED.pdf,2018,NY,Original,14803 FY2018,Certified,Category1,St Mary School,2 Powers St,,Canton,13617,1133,315-386-3572,,,14803,22482632,School,Denton,,Clark,dclark@mondavi-design.com,585-594-5888,,3/18/2018 15:02,74,21,0.28,Rural,0.6,0.6,0,$417.74 ,3/18/2018 15:03,44.6011147,-75.1689099,Congressional District 21,1
181041400,http://publicdata.usac.org/SL/Prd/Form471/17000535/181041400/Original/USAC_FCC_FORM_471_APPLICATION_181041400_CERTIFIED.pdf,2018,AZ,Original,18_SAN TAN CHARTER_C2 - RUCKUS LICENSE,Certified,Category2,San Tan Charter School,3959 E Elliot Rd,,Gilbert,85234,4345,480-222-0811,,erate@santancs.com,17000535,24841769,School,Kelly,,Dwyer,kelly.dwyer@yavapai.us,928-442-5768,,3/22/2018 21:56,618,127,0.21,Urban,0.5,0.5,0,$418.11 ,3/22/2018 21:57,33.3496152,-111.7057424,Congressional District 5,1
181023173,http://publicdata.usac.org/SL/Prd/Form471/344147/181023173/Original/USAC_FCC_FORM_471_APPLICATION_181023173_CERTIFIED.pdf,2018,MO,Original,FY18-471,Certified,Category1,Ridgeway School District R 5,305 Main Street,,Ridgeway,64481,,660-872-6813,,,137187,11777976,School District,Brenda,,Dougan,bdougan@rhsk12.org,660-872-6813,,3/13/2018 13:31,84,71,0.85,Rural,0.9,0.85,0.1,$418.18 ,3/13/2018 13:32,40.3764994,-93.9371973,Congressional District 6,1
181022981,http://publicdata.usac.org/SL/Prd/Form471/344017/181022981/Original/USAC_FCC_FORM_471_APPLICATION_181022981_CERTIFIED.pdf,2018,MO,Original,POTS/LD 18-19,Certified,Category1,Southland Consol School Dist,500 S Main St,,Cardwell,63829,,573-654-3574,,,137055,2514248,School District,Dennis,,Prince,dennis@southland.k12.mo.us,573-654-3574,,3/13/2018 10:57,250,250,1,Rural,0.9,0.85,0.1,$418.27 ,3/13/2018 10:58,36.044564,-90.293345,Congressional District 8,1
181015067,http://publicdata.usac.org/SL/Prd/Form471/344173/181015067/Original/USAC_FCC_FORM_471_APPLICATION_181015067_CERTIFIED.pdf,2018,MO,Original,Voice GRM,Certified,Category1,Gilman City Schools R4,141 Lindsay Ave,,Gilman City,64642,,660-876-5221,,,137215,11871001,School District,Tori,,Wideman,twideman@gilman.k12.mo.us,660-876-5221,,2/28/2018 15:11,130,98,0.75,Rural,0.9,0.85,0.1,$418.46 ,2/28/2018 15:12,40.1354516,-93.8734764,Congressional District 6,1
181037027,http://publicdata.usac.org/SL/Prd/Form471/350696/181037027/Original/USAC_FCC_FORM_471_APPLICATION_181037027_CERTIFIED.pdf,2018,CA,Original,SS Y21-C1 Local,Certified,Category1,Sunnyside Un Elem Sch District,21644 Avenue 196,,Strathmore,93267,9795,209-568-1741,,stsuboi@sunnyside.k12.ca.us,143901,1538693,School District,Bonnie,,Armendariz,bonnie@pcas4e.com,661-586-1090,,3/21/2018 20:47,358,305,0.85,Rural,0.9,0.85,0.1,$418.51 ,3/21/2018 20:48,36.1456225,-119.0884981,Congressional District 23,1
181007779,http://publicdata.usac.org/SL/Prd/Form471/378873/181007779/Original/USAC_FCC_FORM_471_APPLICATION_181007779_CERTIFIED.pdf,2018,PA,Original,URBAN PATHWAYS-2018-C1-VOICE,Certified,Category1,Urban Pathways Charter School,914 Penn Avenue,,Pittsburgh,15222,,412-392-4601,,,16038513,17085556,School,Dave,,Miller,davemiller@advanedgesolutions.com,412-668-0785,,2/10/2018 10:37,341,341,1,Urban,0.9,0.85,0.1,$419.47 ,2/10/2018 10:38,40.443721,-79.9974735,Congressional District 14,1
181008710,http://publicdata.usac.org/SL/Prd/Form471/352851/181008710/Original/USAC_FCC_FORM_471_APPLICATION_181008710_CERTIFIED.pdf,2018,KS,Original,Kanopolis 471 FY18,Certified,Category1,Kanopolis Public/City  Library,221 N. Kansas,,Kanopolis,67454,,785-472-3053,,kanopolis@eaglecom.net,150004,11951613,Library,Ben,,Mauk,benmauk@eratesolutions.com,785-840-0100,,2/12/2018 13:13,646,254,0.39,Rural,0.7,0.7,0,$419.58 ,2/12/2018 13:14,38.711417,-98.157897,Congressional District 1,1
181009577,http://publicdata.usac.org/SL/Prd/Form471/345626/181009577/Original/USAC_FCC_FORM_471_APPLICATION_181009577_CERTIFIED.pdf,2018,NE,Original,2018 471 Form,Certified,Category1,Lied Winside Public Library,Po Box 217,,Winside,68790,217,402-286-1122,,liedwinpublib@yahoo.com,138714,5602347,Library,Joann V,,Field,liedwinpublib@yahoo.com,402-286-1122,,2/14/2018 15:23,195,81,0.42,Rural,0.7,0.7,0,$419.58 ,2/14/2018 15:24,42.176392,-97.1750483,Congressional District 3,1
181001104,http://publicdata.usac.org/SL/Prd/Form471/299107/181001104/Original/USAC_FCC_FORM_471_APPLICATION_181001104_CERTIFIED.pdf,2018,TX,Original,REGIS - Y21 - C1 - 471,Certified,Category1,Regis School,7330 Westview Dr # D,,Houston,77055,5122,713-682-8383,,tmahoney@archgh.org,88789,22275606,School,Tanya,,Mahoney,9176erate@archgh.org,713-652-4403,,2/3/2018 21:58,270,0,0,Urban,0.2,0.2,0,$419.76 ,2/3/2018 21:59,29.7949525,-95.476661,Congressional District 2,1
181015011,http://publicdata.usac.org/SL/Prd/Form471/261449/181015011/Original/USAC_FCC_FORM_471_APPLICATION_181015011_CERTIFIED.pdf,2018,OH,Original,471-18,Certified,Category1,Children'S Meeting House,927 Obannonville Rd,,Loveland,45140,9741,513-683-4757,,pfarr@cmhschool.com,49638,14295778,School,Margaret,,Pfarr,pfarr@cmhschool.com,513-683-4757,,2/28/2018 15:05,130,0,0,Urban,0.2,0.2,0,$420.00 ,2/28/2018 15:06,39.2674961,-84.244315,Congressional District 2,1
181004918,http://publicdata.usac.org/SL/Prd/Form471/232839/181004918/Original/USAC_FCC_FORM_471_APPLICATION_181004918_CERTIFIED.pdf,2018,PA,Original,FY2018 Abrams C1 DB,Certified,Category1,Abrams Hebrew Academy,31 W College Ave,,Yardley,19067,1516,215-493-1800,,,20047,11949005,School,Dawn,L,Belden,dbelden@eratespecialist.org,215-504-5380,,3/14/2018 7:51,199,0,0,Urban,0.2,0.2,0,$420.00 ,3/14/2018 7:52,40.2382775,-74.8376785,Congressional District 8,1
181030870,http://publicdata.usac.org/SL/Prd/Form471/390934/181030870/Original/USAC_FCC_FORM_471_APPLICATION_181030870_CERTIFIED.pdf,2018,ID,Original,2018-19 Internet Lewisville Library,Certified,Category1,Lewisville Public Library,3453 E 480 N,,Lewisville,83431,,208-754-8608,,,16060728,20425625,Library,Merideth,,Mcelprang,lewisvillelibrary@live.com,208-754-8608,,3/19/2018 21:20,"5,432","2,216",0.41,Rural,0.7,0.7,0,$420.00 ,3/19/2018 21:21,43.696354,-112.012066,Congressional District 2,1
181035151,http://publicdata.usac.org/SL/Prd/Form471/344100/181035151/Original/USAC_FCC_FORM_471_APPLICATION_181035151_CERTIFIED.pdf,2018,MO,Original,INTERNET,Certified,Category1,Wellington-Napoleon Dist R 9,800 Highway 131,,Wellington,64097,,816-240-2621,258,jschlichting@wntigers.net,137140,11644424,School District,Jim,,Schlichting,jschlichting@wntigers.net,816-240-2621,258,3/21/2018 12:56,394,139,0.35,Rural,0.7,0.7,0,$420.00 ,3/21/2018 12:57,39.1298386,-93.9827219,Congressional District 5,1
181035755,http://publicdata.usac.org/SL/Prd/Form471/339272/181035755/Original/USAC_FCC_FORM_471_APPLICATION_181035755_CERTIFIED.pdf,2018,IA,Original,Vpl2018phone&internet,Certified,Category1,Villisca Public Library,204 S 3rd Ave,,Villisca,50864,1161,712-826-2452,,martha@villisca.lib.ia.us,132242,12072773,Library,Martha,,Herzberg,martha@villisca.lib.ia.us,712-826-2452,,3/21/2018 19:30,297,139,0.47,Rural,0.7,0.7,0,$420.00 ,3/21/2018 19:31,40.9302445,-94.97727,Congressional District 3,1
181034674,http://publicdata.usac.org/SL/Prd/Form471/344226/181034674/Original/USAC_FCC_FORM_471_APPLICATION_181034674_CERTIFIED.pdf,2018,MO,Original,Pots and LD,Certified,Category1,El Dorado Springs Sch Dist R2,901 S Grand Ave,,El Dorado Springs,64744,1903,417-876-3112,266,bhillsman@mail.eldo.k12.mo.us,137269,13564679,School District,Brent,,Hillsman,bhillsman@mail.eldo.k12.mo.us,417-876-3112,,3/21/2018 11:29,"1,209",980,0.81,Rural,0.9,0.85,0.1,$420.00 ,3/21/2018 11:30,37.8681674,-94.0191424,Congressional District 4,1
181015019,http://publicdata.usac.org/SL/Prd/Form471/360847/181015019/Original/USAC_FCC_FORM_471_APPLICATION_181015019_CERTIFIED.pdf,2018,VI,Original,Antilles FY2018 C2,Certified,Category2,Antilles School Inc,7280 Frenchman Bay # 16-1,,St Thomas,802,2809,340-776-1600,,erate@antilles.vi,208980,18567230,School,Elisabeth,,Anderson,eanderson@antilles.vi,340-776-1600,3802,3/2/2018 8:59,415,355,0.86,Rural,0.9,0.85,0.1,$420.75 ,3/2/2018 9:00,,,,1
181013158,http://publicdata.usac.org/SL/Prd/Form471/348829/181013158/Original/USAC_FCC_FORM_471_APPLICATION_181013158_CERTIFIED.pdf,2018,TX,Original,Anson Public Library_C1_2018,Certified,Category1,Anson Public Library,1113 12th St,,Anson,79501,,915-823-2711,,edwardse@mcmurryadm.mcm.edu,141991,27255694,Library,Mary,,Spraberry,aplibrary@hotmail.com,325-823-2711,,3/22/2018 12:48,753,489,0.65,Rural,0.8,0.8,0,$422.40 ,3/22/2018 12:50,32.755898,-99.8967869,Congressional District 19,1
181030880,http://publicdata.usac.org/SL/Prd/Form471/316485/181030880/Original/USAC_FCC_FORM_471_APPLICATION_181030880_CERTIFIED.pdf,2018,CA,Original,WE Y21-C1 Local,Certified,Category1,Woodville Elementary School,16541 Road 168,,Porterville,93257,9205,209-686-9713,,jnavarro@woodville.k12.ca.us,106607,13901913,School,Bonnie,,Armendariz,bonnie@pcas4e.com,661-586-1090,,3/19/2018 21:44,481,481,1,Rural,0.9,0.85,0.1,$423.60 ,3/19/2018 21:44,36.0911396,-119.1967258,Congressional District 21,1
181007671,http://publicdata.usac.org/SL/Prd/Form471/267589/181007671/Original/USAC_FCC_FORM_471_APPLICATION_181007671_CERTIFIED.pdf,2018,MI,Original,OLLS 112156221 CAT 1,Certified,Category1,Our Lady Of The Lake Regional Catholic School,1039 W Houghton Lake Dr,,Prudenville,48651,,989-366-5592,,ekindermann@ollrcs.org,56221,11921756,School,Starr,L,Garter,starrgarter@techplex.com,989-275-7798,,2/9/2018 18:31,62,20,0.32,Rural,0.6,0.6,0,$424.66 ,2/9/2018 18:32,44.297961,-84.65768,Congressional District 4,1
181016995,http://publicdata.usac.org/SL/Prd/Form471/267612/181016995/Original/USAC_FCC_FORM_471_APPLICATION_181016995_CERTIFIED.pdf,2018,MI,Original,St_Joseph 112156245 CAT 1,Certified,Category1,St Joseph School,935 W Houghton Ave,,West Branch,48661,1233,989-345-0220,,dwalby@wbstjoseph.com,56245,12841417,School,Starr,L,Garter,starrgarter@techplex.com,989-275-7798,,3/8/2018 10:00,86,21,0.24,Rural,0.6,0.6,0,$424.66 ,3/8/2018 10:01,44.2763057,-84.2474771,Congressional District 4,1
